,actor_name,path
5684,Jason_Kidd,.\data\lfw-deepfunneled\Jason_Kidd\Jason_Kidd_0001.jpg
1539,David_Beckham,.\data\lfw-deepfunneled\David_Beckham\David_Beckham_0019.jpg
1300,Roger_Federer,.\data\lfw-deepfunneled\Roger_Federer\Roger_Federer_0008.jpg
2802,Mahathir_Mohamad,.\data\lfw-deepfunneled\Mahathir_Mohamad\Mahathir_Mohamad_0010.jpg
1287,Vaclav_Havel,.\data\lfw-deepfunneled\Vaclav_Havel\Vaclav_Havel_0009.jpg
682,Ann_Veneman,.\data\lfw-deepfunneled\Ann_Veneman\Ann_Veneman_0009.jpg
6873,Yoriko_Kawaguchi,.\data\lfw-deepfunneled\Yoriko_Kawaguchi\Yoriko_Kawaguchi_0002.jpg
6967,Michael_Schumacher,.\data\lfw-deepfunneled\Michael_Schumacher\Michael_Schumacher_0017.jpg
5569,Sergey_Lavrov,.\data\lfw-deepfunneled\Sergey_Lavrov\Sergey_Lavrov_0001.jpg
1380,Richard_Myers,.\data\lfw-deepfunneled\Richard_Myers\Richard_Myers_0014.jpg
7245,Sergio_Vieira_De_Mello,.\data\lfw-deepfunneled\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0001.jpg
8845,Angelina_Jolie,.\data\lfw-deepfunneled\Angelina_Jolie\Angelina_Jolie_0007.jpg
844,Britney_Spears,.\data\lfw-deepfunneled\Britney_Spears\Britney_Spears_0004.jpg
192,Lance_Armstrong,.\data\lfw-deepfunneled\Lance_Armstrong\Lance_Armstrong_0013.jpg
5355,Jean-David_Levitte,.\data\lfw-deepfunneled\Jean-David_Levitte\Jean-David_Levitte_0002.jpg
1807,Charles_Moose,.\data\lfw-deepfunneled\Charles_Moose\Charles_Moose_0003.jpg
5491,Andre_Agassi,.\data\lfw-deepfunneled\Andre_Agassi\Andre_Agassi_0013.jpg
255,Gloria_Macapagal_Arroyo,.\data\lfw-deepfunneled\Gloria_Macapagal_Arroyo\Gloria_Macapagal_Arroyo_0022.jpg
1877,Serena_Williams,.\data\lfw-deepfunneled\Serena_Williams\Serena_Williams_0024.jpg
8654,Vladimir_Putin,.\data\lfw-deepfunneled\Vladimir_Putin\Vladimir_Putin_0037.jpg
2496,Catherine_Zeta-Jones,.\data\lfw-deepfunneled\Catherine_Zeta-Jones\Catherine_Zeta-Jones_0003.jpg
5699,Ricardo_Lagos,.\data\lfw-deepfunneled\Ricardo_Lagos\Ricardo_Lagos_0023.jpg
2086,Richard_Armitage,.\data\lfw-deepfunneled\Richard_Armitage\Richard_Armitage_0004.jpg
6449,Nicanor_Duarte_Frutos,.\data\lfw-deepfunneled\Nicanor_Duarte_Frutos\Nicanor_Duarte_Frutos_0003.jpg
5064,Tang_Jiaxuan,.\data\lfw-deepfunneled\Tang_Jiaxuan\Tang_Jiaxuan_0001.jpg
5078,Hans_Blix,.\data\lfw-deepfunneled\Hans_Blix\Hans_Blix_0019.jpg
4754,Recep_Tayyip_Erdogan,.\data\lfw-deepfunneled\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0021.jpg
160,Sergio_Vieira_De_Mello,.\data\lfw-deepfunneled\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0010.jpg
6505,Jiri_Novak,.\data\lfw-deepfunneled\Jiri_Novak\Jiri_Novak_0008.jpg
6264,Jean_Chretien,.\data\lfw-deepfunneled\Jean_Chretien\Jean_Chretien_0044.jpg
5250,Ariel_Sharon,.\data\lfw-deepfunneled\Ariel_Sharon\Ariel_Sharon_0035.jpg
1484,Jacques_Chirac,.\data\lfw-deepfunneled\Jacques_Chirac\Jacques_Chirac_0006.jpg
6456,Angelina_Jolie,.\data\lfw-deepfunneled\Angelina_Jolie\Angelina_Jolie_0013.jpg
7725,Colin_Farrell,.\data\lfw-deepfunneled\Colin_Farrell\Colin_Farrell_0008.jpg
4682,Ian_Thorpe,.\data\lfw-deepfunneled\Ian_Thorpe\Ian_Thorpe_0001.jpg
4585,Mohammed_Al-Douri,.\data\lfw-deepfunneled\Mohammed_Al-Douri\Mohammed_Al-Douri_0013.jpg
5826,Jennifer_Capriati,.\data\lfw-deepfunneled\Jennifer_Capriati\Jennifer_Capriati_0028.jpg
3916,Taha_Yassin_Ramadan,.\data\lfw-deepfunneled\Taha_Yassin_Ramadan\Taha_Yassin_Ramadan_0010.jpg
5498,Vladimir_Putin,.\data\lfw-deepfunneled\Vladimir_Putin\Vladimir_Putin_0017.jpg
452,Ariel_Sharon,.\data\lfw-deepfunneled\Ariel_Sharon\Ariel_Sharon_0056.jpg
6270,Hugo_Chavez,.\data\lfw-deepfunneled\Hugo_Chavez\Hugo_Chavez_0059.jpg
1760,John_Bolton,.\data\lfw-deepfunneled\John_Bolton\John_Bolton_0016.jpg
2572,Tommy_Franks,.\data\lfw-deepfunneled\Tommy_Franks\Tommy_Franks_0001.jpg
2494,Alvaro_Uribe,.\data\lfw-deepfunneled\Alvaro_Uribe\Alvaro_Uribe_0030.jpg
4345,Saddam_Hussein,.\data\lfw-deepfunneled\Saddam_Hussein\Saddam_Hussein_0002.jpg
8070,Carlos_Moya,.\data\lfw-deepfunneled\Carlos_Moya\Carlos_Moya_0002.jpg
673,Hu_Jintao,.\data\lfw-deepfunneled\Hu_Jintao\Hu_Jintao_0011.jpg
5418,Tommy_Thompson,.\data\lfw-deepfunneled\Tommy_Thompson\Tommy_Thompson_0004.jpg
6204,Nancy_Pelosi,.\data\lfw-deepfunneled\Nancy_Pelosi\Nancy_Pelosi_0004.jpg
557,Hugo_Chavez,.\data\lfw-deepfunneled\Hugo_Chavez\Hugo_Chavez_0052.jpg
5241,John_Ashcroft,.\data\lfw-deepfunneled\John_Ashcroft\John_Ashcroft_0046.jpg
5928,Edmund_Stoiber,.\data\lfw-deepfunneled\Edmund_Stoiber\Edmund_Stoiber_0011.jpg
7594,Lleyton_Hewitt,.\data\lfw-deepfunneled\Lleyton_Hewitt\Lleyton_Hewitt_0018.jpg
2305,Michael_Jackson,.\data\lfw-deepfunneled\Michael_Jackson\Michael_Jackson_0002.jpg
1210,Roger_Federer,.\data\lfw-deepfunneled\Roger_Federer\Roger_Federer_0004.jpg
4070,George_Robertson,.\data\lfw-deepfunneled\George_Robertson\George_Robertson_0021.jpg
2277,Nestor_Kirchner,.\data\lfw-deepfunneled\Nestor_Kirchner\Nestor_Kirchner_0037.jpg
2106,Roger_Federer,.\data\lfw-deepfunneled\Roger_Federer\Roger_Federer_0014.jpg
2223,Li_Peng,.\data\lfw-deepfunneled\Li_Peng\Li_Peng_0009.jpg
2100,Julie_Gerberding,.\data\lfw-deepfunneled\Julie_Gerberding\Julie_Gerberding_0003.jpg
6296,Lleyton_Hewitt,.\data\lfw-deepfunneled\Lleyton_Hewitt\Lleyton_Hewitt_0023.jpg
8260,Muhammad_Ali,.\data\lfw-deepfunneled\Muhammad_Ali\Muhammad_Ali_0001.jpg
4877,Queen_Elizabeth_II,.\data\lfw-deepfunneled\Queen_Elizabeth_II\Queen_Elizabeth_II_0009.jpg
331,Luiz_Inacio_Lula_da_Silva,.\data\lfw-deepfunneled\Luiz_Inacio_Lula_da_Silva\Luiz_Inacio_Lula_da_Silva_0035.jpg
2280,Thomas_OBrien,.\data\lfw-deepfunneled\Thomas_OBrien\Thomas_OBrien_0005.jpg
1238,Luiz_Inacio_Lula_da_Silva,.\data\lfw-deepfunneled\Luiz_Inacio_Lula_da_Silva\Luiz_Inacio_Lula_da_Silva_0006.jpg
2067,Ariel_Sharon,.\data\lfw-deepfunneled\Ariel_Sharon\Ariel_Sharon_0063.jpg
6002,John_Kerry,.\data\lfw-deepfunneled\John_Kerry\John_Kerry_0008.jpg
6738,John_Allen_Muhammad,.\data\lfw-deepfunneled\John_Allen_Muhammad\John_Allen_Muhammad_0006.jpg
4944,Charles_Moose,.\data\lfw-deepfunneled\Charles_Moose\Charles_Moose_0004.jpg
2031,Paul_Bremer,.\data\lfw-deepfunneled\Paul_Bremer\Paul_Bremer_0008.jpg
6959,James_Kelly,.\data\lfw-deepfunneled\James_Kelly\James_Kelly_0003.jpg
2489,Carlos_Menem,.\data\lfw-deepfunneled\Carlos_Menem\Carlos_Menem_0003.jpg
4090,Jackie_Chan,.\data\lfw-deepfunneled\Jackie_Chan\Jackie_Chan_0007.jpg
4512,Gloria_Macapagal_Arroyo,.\data\lfw-deepfunneled\Gloria_Macapagal_Arroyo\Gloria_Macapagal_Arroyo_0028.jpg
2955,Hamid_Karzai,.\data\lfw-deepfunneled\Hamid_Karzai\Hamid_Karzai_0005.jpg
2064,Ricardo_Lagos,.\data\lfw-deepfunneled\Ricardo_Lagos\Ricardo_Lagos_0022.jpg
101,Jennifer_Capriati,.\data\lfw-deepfunneled\Jennifer_Capriati\Jennifer_Capriati_0038.jpg
7324,Kofi_Annan,.\data\lfw-deepfunneled\Kofi_Annan\Kofi_Annan_0004.jpg
1355,Rubens_Barrichello,.\data\lfw-deepfunneled\Rubens_Barrichello\Rubens_Barrichello_0005.jpg
7015,Fernando_Gonzalez,.\data\lfw-deepfunneled\Fernando_Gonzalez\Fernando_Gonzalez_0002.jpg
8883,Nestor_Kirchner,.\data\lfw-deepfunneled\Nestor_Kirchner\Nestor_Kirchner_0023.jpg
1920,Winona_Ryder,.\data\lfw-deepfunneled\Winona_Ryder\Winona_Ryder_0002.jpg
4904,Julianne_Moore,.\data\lfw-deepfunneled\Julianne_Moore\Julianne_Moore_0015.jpg
1204,Joschka_Fischer,.\data\lfw-deepfunneled\Joschka_Fischer\Joschka_Fischer_0002.jpg
6358,Julie_Gerberding,.\data\lfw-deepfunneled\Julie_Gerberding\Julie_Gerberding_0012.jpg
7813,Salma_Hayek,.\data\lfw-deepfunneled\Salma_Hayek\Salma_Hayek_0007.jpg
8893,Charles_Taylor,.\data\lfw-deepfunneled\Charles_Taylor\Charles_Taylor_0008.jpg
5143,Kofi_Annan,.\data\lfw-deepfunneled\Kofi_Annan\Kofi_Annan_0010.jpg
7559,Walter_Mondale,.\data\lfw-deepfunneled\Walter_Mondale\Walter_Mondale_0007.jpg
2387,Andre_Agassi,.\data\lfw-deepfunneled\Andre_Agassi\Andre_Agassi_0032.jpg
573,Alejandro_Toledo,.\data\lfw-deepfunneled\Alejandro_Toledo\Alejandro_Toledo_0001.jpg
8863,Joe_Lieberman,.\data\lfw-deepfunneled\Joe_Lieberman\Joe_Lieberman_0007.jpg
8180,Nestor_Kirchner,.\data\lfw-deepfunneled\Nestor_Kirchner\Nestor_Kirchner_0030.jpg
3048,Ray_Romano,.\data\lfw-deepfunneled\Ray_Romano\Ray_Romano_0002.jpg
6508,Jennifer_Lopez,.\data\lfw-deepfunneled\Jennifer_Lopez\Jennifer_Lopez_0013.jpg
4191,George_Robertson,.\data\lfw-deepfunneled\George_Robertson\George_Robertson_0013.jpg
2070,Mahmoud_Abbas,.\data\lfw-deepfunneled\Mahmoud_Abbas\Mahmoud_Abbas_0006.jpg
39,Halle_Berry,.\data\lfw-deepfunneled\Halle_Berry\Halle_Berry_0010.jpg
5038,Serena_Williams,.\data\lfw-deepfunneled\Serena_Williams\Serena_Williams_0048.jpg
5723,Jean_Chretien,.\data\lfw-deepfunneled\Jean_Chretien\Jean_Chretien_0007.jpg
7093,Kofi_Annan,.\data\lfw-deepfunneled\Kofi_Annan\Kofi_Annan_0019.jpg
4139,Bill_Clinton,.\data\lfw-deepfunneled\Bill_Clinton\Bill_Clinton_0007.jpg
8555,Hans_Blix,.\data\lfw-deepfunneled\Hans_Blix\Hans_Blix_0020.jpg
5306,Winona_Ryder,.\data\lfw-deepfunneled\Winona_Ryder\Winona_Ryder_0008.jpg
4515,Harrison_Ford,.\data\lfw-deepfunneled\Harrison_Ford\Harrison_Ford_0005.jpg
7860,Lleyton_Hewitt,.\data\lfw-deepfunneled\Lleyton_Hewitt\Lleyton_Hewitt_0028.jpg
4218,Li_Peng,.\data\lfw-deepfunneled\Li_Peng\Li_Peng_0008.jpg
5287,Laura_Bush,.\data\lfw-deepfunneled\Laura_Bush\Laura_Bush_0028.jpg
6247,Dick_Cheney,.\data\lfw-deepfunneled\Dick_Cheney\Dick_Cheney_0009.jpg
9067,Rubens_Barrichello,.\data\lfw-deepfunneled\Rubens_Barrichello\Rubens_Barrichello_0008.jpg
6068,Jacques_Chirac,.\data\lfw-deepfunneled\Jacques_Chirac\Jacques_Chirac_0023.jpg
4702,Jeremy_Greenstock,.\data\lfw-deepfunneled\Jeremy_Greenstock\Jeremy_Greenstock_0020.jpg
2177,Junichiro_Koizumi,.\data\lfw-deepfunneled\Junichiro_Koizumi\Junichiro_Koizumi_0016.jpg
4271,Richard_Gere,.\data\lfw-deepfunneled\Richard_Gere\Richard_Gere_0008.jpg
1356,Hugo_Chavez,.\data\lfw-deepfunneled\Hugo_Chavez\Hugo_Chavez_0061.jpg
8818,Gray_Davis,.\data\lfw-deepfunneled\Gray_Davis\Gray_Davis_0015.jpg
5253,Igor_Ivanov,.\data\lfw-deepfunneled\Igor_Ivanov\Igor_Ivanov_0002.jpg
9091,Jean_Chretien,.\data\lfw-deepfunneled\Jean_Chretien\Jean_Chretien_0021.jpg
3256,Amelie_Mauresmo,.\data\lfw-deepfunneled\Amelie_Mauresmo\Amelie_Mauresmo_0007.jpg
7294,Hans_Blix,.\data\lfw-deepfunneled\Hans_Blix\Hans_Blix_0005.jpg
1742,Junichiro_Koizumi,.\data\lfw-deepfunneled\Junichiro_Koizumi\Junichiro_Koizumi_0046.jpg
3069,Igor_Ivanov,.\data\lfw-deepfunneled\Igor_Ivanov\Igor_Ivanov_0007.jpg
8022,Paul_Burrell,.\data\lfw-deepfunneled\Paul_Burrell\Paul_Burrell_0001.jpg
4834,Gloria_Macapagal_Arroyo,.\data\lfw-deepfunneled\Gloria_Macapagal_Arroyo\Gloria_Macapagal_Arroyo_0038.jpg
6606,Alvaro_Uribe,.\data\lfw-deepfunneled\Alvaro_Uribe\Alvaro_Uribe_0032.jpg
964,John_Snow,.\data\lfw-deepfunneled\John_Snow\John_Snow_0001.jpg
4172,Atal_Bihari_Vajpayee,.\data\lfw-deepfunneled\Atal_Bihari_Vajpayee\Atal_Bihari_Vajpayee_0006.jpg
7601,Heizo_Takenaka,.\data\lfw-deepfunneled\Heizo_Takenaka\Heizo_Takenaka_0006.jpg
6817,Igor_Ivanov,.\data\lfw-deepfunneled\Igor_Ivanov\Igor_Ivanov_0006.jpg
8556,Atal_Bihari_Vajpayee,.\data\lfw-deepfunneled\Atal_Bihari_Vajpayee\Atal_Bihari_Vajpayee_0017.jpg
6657,Paul_Burrell,.\data\lfw-deepfunneled\Paul_Burrell\Paul_Burrell_0005.jpg
5432,Colin_Farrell,.\data\lfw-deepfunneled\Colin_Farrell\Colin_Farrell_0009.jpg
5294,David_Beckham,.\data\lfw-deepfunneled\David_Beckham\David_Beckham_0005.jpg
455,Hugh_Grant,.\data\lfw-deepfunneled\Hugh_Grant\Hugh_Grant_0004.jpg
3539,Mohammed_Al-Douri,.\data\lfw-deepfunneled\Mohammed_Al-Douri\Mohammed_Al-Douri_0004.jpg
7490,Paradorn_Srichaphan,.\data\lfw-deepfunneled\Paradorn_Srichaphan\Paradorn_Srichaphan_0006.jpg
5352,Jose_Maria_Aznar,.\data\lfw-deepfunneled\Jose_Maria_Aznar\Jose_Maria_Aznar_0004.jpg
5208,Britney_Spears,.\data\lfw-deepfunneled\Britney_Spears\Britney_Spears_0009.jpg
7062,Gray_Davis,.\data\lfw-deepfunneled\Gray_Davis\Gray_Davis_0008.jpg
3690,George_Robertson,.\data\lfw-deepfunneled\George_Robertson\George_Robertson_0003.jpg
3276,Pete_Sampras,.\data\lfw-deepfunneled\Pete_Sampras\Pete_Sampras_0019.jpg
3210,Ariel_Sharon,.\data\lfw-deepfunneled\Ariel_Sharon\Ariel_Sharon_0012.jpg
3230,Andre_Agassi,.\data\lfw-deepfunneled\Andre_Agassi\Andre_Agassi_0004.jpg
3059,Bill_Simon,.\data\lfw-deepfunneled\Bill_Simon\Bill_Simon_0007.jpg
4980,Michael_Schumacher,.\data\lfw-deepfunneled\Michael_Schumacher\Michael_Schumacher_0016.jpg
7979,Jean_Chretien,.\data\lfw-deepfunneled\Jean_Chretien\Jean_Chretien_0001.jpg
1798,Serena_Williams,.\data\lfw-deepfunneled\Serena_Williams\Serena_Williams_0012.jpg
6725,Laura_Bush,.\data\lfw-deepfunneled\Laura_Bush\Laura_Bush_0040.jpg
7899,Kim_Clijsters,.\data\lfw-deepfunneled\Kim_Clijsters\Kim_Clijsters_0011.jpg
620,Nancy_Pelosi,.\data\lfw-deepfunneled\Nancy_Pelosi\Nancy_Pelosi_0010.jpg
2964,Junichiro_Koizumi,.\data\lfw-deepfunneled\Junichiro_Koizumi\Junichiro_Koizumi_0010.jpg
8173,Jiang_Zemin,.\data\lfw-deepfunneled\Jiang_Zemin\Jiang_Zemin_0020.jpg
6925,Naomi_Watts,.\data\lfw-deepfunneled\Naomi_Watts\Naomi_Watts_0022.jpg
4179,Guillermo_Coria,.\data\lfw-deepfunneled\Guillermo_Coria\Guillermo_Coria_0013.jpg
3767,Kofi_Annan,.\data\lfw-deepfunneled\Kofi_Annan\Kofi_Annan_0007.jpg
7680,Fidel_Castro,.\data\lfw-deepfunneled\Fidel_Castro\Fidel_Castro_0010.jpg
1060,Pete_Sampras,.\data\lfw-deepfunneled\Pete_Sampras\Pete_Sampras_0008.jpg
8349,Megawati_Sukarnoputri,.\data\lfw-deepfunneled\Megawati_Sukarnoputri\Megawati_Sukarnoputri_0033.jpg
2949,John_Ashcroft,.\data\lfw-deepfunneled\John_Ashcroft\John_Ashcroft_0037.jpg
5045,Taha_Yassin_Ramadan,.\data\lfw-deepfunneled\Taha_Yassin_Ramadan\Taha_Yassin_Ramadan_0007.jpg
6512,Paul_Burrell,.\data\lfw-deepfunneled\Paul_Burrell\Paul_Burrell_0006.jpg
7260,Megawati_Sukarnoputri,.\data\lfw-deepfunneled\Megawati_Sukarnoputri\Megawati_Sukarnoputri_0001.jpg
6413,Roger_Federer,.\data\lfw-deepfunneled\Roger_Federer\Roger_Federer_0003.jpg
1758,Junichiro_Koizumi,.\data\lfw-deepfunneled\Junichiro_Koizumi\Junichiro_Koizumi_0025.jpg
1582,Laura_Bush,.\data\lfw-deepfunneled\Laura_Bush\Laura_Bush_0035.jpg
1543,Abdullah_Gul,.\data\lfw-deepfunneled\Abdullah_Gul\Abdullah_Gul_0011.jpg
1351,Angelina_Jolie,.\data\lfw-deepfunneled\Angelina_Jolie\Angelina_Jolie_0016.jpg
2000,Jeremy_Greenstock,.\data\lfw-deepfunneled\Jeremy_Greenstock\Jeremy_Greenstock_0019.jpg
1205,Naomi_Watts,.\data\lfw-deepfunneled\Naomi_Watts\Naomi_Watts_0008.jpg
6092,Jean_Chretien,.\data\lfw-deepfunneled\Jean_Chretien\Jean_Chretien_0031.jpg
5152,Arnold_Schwarzenegger,.\data\lfw-deepfunneled\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0037.jpg
6768,Tom_Ridge,.\data\lfw-deepfunneled\Tom_Ridge\Tom_Ridge_0012.jpg
1738,Walter_Mondale,.\data\lfw-deepfunneled\Walter_Mondale\Walter_Mondale_0001.jpg
1185,Dominique_de_Villepin,.\data\lfw-deepfunneled\Dominique_de_Villepin\Dominique_de_Villepin_0003.jpg
1676,John_Bolton,.\data\lfw-deepfunneled\John_Bolton\John_Bolton_0014.jpg
6616,Silvio_Berlusconi,.\data\lfw-deepfunneled\Silvio_Berlusconi\Silvio_Berlusconi_0018.jpg
3444,Jennifer_Lopez,.\data\lfw-deepfunneled\Jennifer_Lopez\Jennifer_Lopez_0015.jpg
229,Jeremy_Greenstock,.\data\lfw-deepfunneled\Jeremy_Greenstock\Jeremy_Greenstock_0002.jpg
8605,Hans_Blix,.\data\lfw-deepfunneled\Hans_Blix\Hans_Blix_0010.jpg
335,Vladimir_Putin,.\data\lfw-deepfunneled\Vladimir_Putin\Vladimir_Putin_0019.jpg
6614,Nancy_Pelosi,.\data\lfw-deepfunneled\Nancy_Pelosi\Nancy_Pelosi_0006.jpg
2343,Jean_Chretien,.\data\lfw-deepfunneled\Jean_Chretien\Jean_Chretien_0011.jpg
4692,Silvio_Berlusconi,.\data\lfw-deepfunneled\Silvio_Berlusconi\Silvio_Berlusconi_0012.jpg
1666,George_Robertson,.\data\lfw-deepfunneled\George_Robertson\George_Robertson_0008.jpg
5100,Kim_Clijsters,.\data\lfw-deepfunneled\Kim_Clijsters\Kim_Clijsters_0008.jpg
4828,Ian_Thorpe,.\data\lfw-deepfunneled\Ian_Thorpe\Ian_Thorpe_0005.jpg
3379,Lindsay_Davenport,.\data\lfw-deepfunneled\Lindsay_Davenport\Lindsay_Davenport_0021.jpg
5347,David_Nalbandian,.\data\lfw-deepfunneled\David_Nalbandian\David_Nalbandian_0004.jpg
7295,Mohammed_Al-Douri,.\data\lfw-deepfunneled\Mohammed_Al-Douri\Mohammed_Al-Douri_0005.jpg
2175,Rubens_Barrichello,.\data\lfw-deepfunneled\Rubens_Barrichello\Rubens_Barrichello_0011.jpg
8223,David_Beckham,.\data\lfw-deepfunneled\David_Beckham\David_Beckham_0021.jpg
5141,David_Beckham,.\data\lfw-deepfunneled\David_Beckham\David_Beckham_0027.jpg
2527,Juan_Carlos_Ferrero,.\data\lfw-deepfunneled\Juan_Carlos_Ferrero\Juan_Carlos_Ferrero_0018.jpg
9088,Gloria_Macapagal_Arroyo,.\data\lfw-deepfunneled\Gloria_Macapagal_Arroyo\Gloria_Macapagal_Arroyo_0044.jpg
2502,Vicente_Fox,.\data\lfw-deepfunneled\Vicente_Fox\Vicente_Fox_0010.jpg
5935,Silvio_Berlusconi,.\data\lfw-deepfunneled\Silvio_Berlusconi\Silvio_Berlusconi_0023.jpg
8275,Hans_Blix,.\data\lfw-deepfunneled\Hans_Blix\Hans_Blix_0037.jpg
4537,Bill_McBride,.\data\lfw-deepfunneled\Bill_McBride\Bill_McBride_0007.jpg
7687,Arnold_Schwarzenegger,.\data\lfw-deepfunneled\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0034.jpg
2081,Ari_Fleischer,.\data\lfw-deepfunneled\Ari_Fleischer\Ari_Fleischer_0002.jpg
530,Pete_Sampras,.\data\lfw-deepfunneled\Pete_Sampras\Pete_Sampras_0015.jpg
2400,Jeb_Bush,.\data\lfw-deepfunneled\Jeb_Bush\Jeb_Bush_0008.jpg
1412,Norah_Jones,.\data\lfw-deepfunneled\Norah_Jones\Norah_Jones_0009.jpg
7086,Ricardo_Lagos,.\data\lfw-deepfunneled\Ricardo_Lagos\Ricardo_Lagos_0002.jpg
3362,Ariel_Sharon,.\data\lfw-deepfunneled\Ariel_Sharon\Ariel_Sharon_0050.jpg
532,Pervez_Musharraf,.\data\lfw-deepfunneled\Pervez_Musharraf\Pervez_Musharraf_0011.jpg
8436,Jeong_Se-hyun,.\data\lfw-deepfunneled\Jeong_Se-hyun\Jeong_Se-hyun_0009.jpg
8696,Vladimir_Putin,.\data\lfw-deepfunneled\Vladimir_Putin\Vladimir_Putin_0005.jpg
6748,Ian_Thorpe,.\data\lfw-deepfunneled\Ian_Thorpe\Ian_Thorpe_0003.jpg
2072,Arnold_Schwarzenegger,.\data\lfw-deepfunneled\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0024.jpg
4862,Serena_Williams,.\data\lfw-deepfunneled\Serena_Williams\Serena_Williams_0011.jpg
2686,Guillermo_Coria,.\data\lfw-deepfunneled\Guillermo_Coria\Guillermo_Coria_0021.jpg
7012,Kim_Clijsters,.\data\lfw-deepfunneled\Kim_Clijsters\Kim_Clijsters_0002.jpg
5228,Tom_Ridge,.\data\lfw-deepfunneled\Tom_Ridge\Tom_Ridge_0003.jpg
6440,Luiz_Inacio_Lula_da_Silva,.\data\lfw-deepfunneled\Luiz_Inacio_Lula_da_Silva\Luiz_Inacio_Lula_da_Silva_0001.jpg
6363,Julie_Gerberding,.\data\lfw-deepfunneled\Julie_Gerberding\Julie_Gerberding_0013.jpg
5797,Recep_Tayyip_Erdogan,.\data\lfw-deepfunneled\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0029.jpg
3681,Ariel_Sharon,.\data\lfw-deepfunneled\Ariel_Sharon\Ariel_Sharon_0052.jpg
6904,Hugo_Chavez,.\data\lfw-deepfunneled\Hugo_Chavez\Hugo_Chavez_0020.jpg
3922,Atal_Bihari_Vajpayee,.\data\lfw-deepfunneled\Atal_Bihari_Vajpayee\Atal_Bihari_Vajpayee_0016.jpg
5258,Richard_Myers,.\data\lfw-deepfunneled\Richard_Myers\Richard_Myers_0004.jpg
4294,Fidel_Castro,.\data\lfw-deepfunneled\Fidel_Castro\Fidel_Castro_0002.jpg
168,Alejandro_Toledo,.\data\lfw-deepfunneled\Alejandro_Toledo\Alejandro_Toledo_0007.jpg
5172,Jennifer_Capriati,.\data\lfw-deepfunneled\Jennifer_Capriati\Jennifer_Capriati_0031.jpg
5033,Juan_Carlos_Ferrero,.\data\lfw-deepfunneled\Juan_Carlos_Ferrero\Juan_Carlos_Ferrero_0009.jpg
3169,Jacques_Rogge,.\data\lfw-deepfunneled\Jacques_Rogge\Jacques_Rogge_0005.jpg
8364,Hugo_Chavez,.\data\lfw-deepfunneled\Hugo_Chavez\Hugo_Chavez_0071.jpg
38,John_Snow,.\data\lfw-deepfunneled\John_Snow\John_Snow_0003.jpg
2752,Junichiro_Koizumi,.\data\lfw-deepfunneled\Junichiro_Koizumi\Junichiro_Koizumi_0054.jpg
8321,Kim_Clijsters,.\data\lfw-deepfunneled\Kim_Clijsters\Kim_Clijsters_0003.jpg
3373,Lleyton_Hewitt,.\data\lfw-deepfunneled\Lleyton_Hewitt\Lleyton_Hewitt_0009.jpg
4471,Tom_Ridge,.\data\lfw-deepfunneled\Tom_Ridge\Tom_Ridge_0027.jpg
2523,Angelina_Jolie,.\data\lfw-deepfunneled\Angelina_Jolie\Angelina_Jolie_0014.jpg
1424,Joschka_Fischer,.\data\lfw-deepfunneled\Joschka_Fischer\Joschka_Fischer_0011.jpg
1976,Jennifer_Lopez,.\data\lfw-deepfunneled\Jennifer_Lopez\Jennifer_Lopez_0016.jpg
4950,John_Ashcroft,.\data\lfw-deepfunneled\John_Ashcroft\John_Ashcroft_0018.jpg
512,Tung_Chee-hwa,.\data\lfw-deepfunneled\Tung_Chee-hwa\Tung_Chee-hwa_0006.jpg
2751,Ricardo_Lagos,.\data\lfw-deepfunneled\Ricardo_Lagos\Ricardo_Lagos_0011.jpg
8736,James_Blake,.\data\lfw-deepfunneled\James_Blake\James_Blake_0002.jpg
6949,Keanu_Reeves,.\data\lfw-deepfunneled\Keanu_Reeves\Keanu_Reeves_0007.jpg
2201,Jiang_Zemin,.\data\lfw-deepfunneled\Jiang_Zemin\Jiang_Zemin_0009.jpg
5131,Jean_Chretien,.\data\lfw-deepfunneled\Jean_Chretien\Jean_Chretien_0018.jpg
2963,Recep_Tayyip_Erdogan,.\data\lfw-deepfunneled\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0022.jpg
3706,Gloria_Macapagal_Arroyo,.\data\lfw-deepfunneled\Gloria_Macapagal_Arroyo\Gloria_Macapagal_Arroyo_0037.jpg
7638,Nicole_Kidman,.\data\lfw-deepfunneled\Nicole_Kidman\Nicole_Kidman_0016.jpg
4340,Luiz_Inacio_Lula_da_Silva,.\data\lfw-deepfunneled\Luiz_Inacio_Lula_da_Silva\Luiz_Inacio_Lula_da_Silva_0029.jpg
7345,Jean_Chretien,.\data\lfw-deepfunneled\Jean_Chretien\Jean_Chretien_0015.jpg
4900,Mohammed_Al-Douri,.\data\lfw-deepfunneled\Mohammed_Al-Douri\Mohammed_Al-Douri_0001.jpg
